I,J,X,Y,Zmin,Zbank,slope1,int1,slope2,int2
52,1,52000.000000,1500.000000,48.000000,48.000000,-1.000000,0.000000,1.000000,0.000000
52,2,52000.000000,2500.000000,48.000000,48.000000,-1.000000,0.000000,1.000000,0.000000
52,3,52000.000000,3500.000000,48.000000,48.000000,-1.000000,0.000000,1.000000,0.000000
52,4,52000.000000,4500.000000,48.000000,48.000000,-1.000000,0.000000,1.000000,0.000000
52,5,52000.000000,5500.000000,48.000000,48.000000,-1.000000,0.000000,1.000000,0.000000
52,6,52000.000000,6500.000000,48.000000,48.000000,-1.000000,0.000000,1.000000,0.000000
52,7,52000.000000,7500.000000,48.000000,48.000000,-1.000000,0.000000,1.000000,0.000000
52,8,52000.000000,8500.000000,48.000000,48.000000,-1.000000,0.000000,1.000000,0.000000
52,9,52000.000000,9500.000000,48.000000,48.000000,-1.000000,0.000000,1.000000,0.000000
53,0,53000.000000,500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
53,1,53000.000000,1500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
53,2,53000.000000,2500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
53,3,53000.000000,3500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
53,4,53000.000000,4500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
53,5,53000.000000,5500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
53,6,53000.000000,6500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
53,7,53000.000000,7500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
53,8,53000.000000,8500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
53,9,53000.000000,9500.000000,47.000000,47.000000,-1.000000,0.000000,1.000000,0.000000
54,0,54000.000000,500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
54,1,54000.000000,1500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
54,2,54000.000000,2500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
54,3,54000.000000,3500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
54,4,54000.000000,4500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
54,5,54000.000000,5500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
54,6,54000.000000,6500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
54,7,54000.000000,7500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
54,8,54000.000000,8500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
54,9,54000.000000,9500.000000,46.000000,46.000000,-1.000000,0.000000,1.000000,0.000000
55,0,55000.000000,500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
55,1,55000.000000,1500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
55,2,55000.000000,2500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
55,3,55000.000000,3500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
55,4,55000.000000,4500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
55,5,55000.000000,5500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
55,6,55000.000000,6500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
55,7,55000.000000,7500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
55,8,55000.000000,8500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
55,9,55000.000000,9500.000000,45.000000,45.000000,-1.000000,0.000000,1.000000,0.000000
56,0,56000.000000,500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
56,1,56000.000000,1500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
56,2,56000.000000,2500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
56,3,56000.000000,3500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
56,4,56000.000000,4500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
56,5,56000.000000,5500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
56,6,56000.000000,6500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
56,7,56000.000000,7500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
56,8,56000.000000,8500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
56,9,56000.000000,9500.000000,44.000000,44.000000,-1.000000,0.000000,1.000000,0.000000
57,0,57000.000000,500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
57,1,57000.000000,1500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
57,2,57000.000000,2500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
57,3,57000.000000,3500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
57,4,57000.000000,4500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
57,5,57000.000000,5500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
57,6,57000.000000,6500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
57,7,57000.000000,7500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
57,8,57000.000000,8500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
57,9,57000.000000,9500.000000,43.000000,43.000000,-1.000000,0.000000,1.000000,0.000000
58,0,58000.000000,500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
58,1,58000.000000,1500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
58,2,58000.000000,2500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
58,3,58000.000000,3500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
58,4,58000.000000,4500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
58,5,58000.000000,5500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
58,6,58000.000000,6500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
58,7,58000.000000,7500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
58,8,58000.000000,8500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
58,9,58000.000000,9500.000000,42.000000,42.000000,-1.000000,0.000000,1.000000,0.000000
59,0,59000.000000,500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
59,1,59000.000000,1500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
59,2,59000.000000,2500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
59,3,59000.000000,3500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
59,4,59000.000000,4500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
59,5,59000.000000,5500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
59,6,59000.000000,6500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
59,7,59000.000000,7500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
59,8,59000.000000,8500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
59,9,59000.000000,9500.000000,41.000000,41.000000,-1.000000,0.000000,1.000000,0.000000
60,0,60000.000000,500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
60,1,60000.000000,1500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
60,2,60000.000000,2500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
60,3,60000.000000,3500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
60,4,60000.000000,4500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
60,5,60000.000000,5500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
60,6,60000.000000,6500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
60,7,60000.000000,7500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
60,8,60000.000000,8500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
60,9,60000.000000,9500.000000,40.000000,40.000000,-1.000000,0.000000,1.000000,0.000000
61,0,61000.000000,500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
61,1,61000.000000,1500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
61,2,61000.000000,2500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
61,3,61000.000000,3500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
61,4,61000.000000,4500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
61,5,61000.000000,5500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
61,6,61000.000000,6500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
61,7,61000.000000,7500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
61,8,61000.000000,8500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
61,9,61000.000000,9500.000000,39.000000,39.000000,-1.000000,0.000000,1.000000,0.000000
62,0,62000.000000,500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
62,1,62000.000000,1500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
62,2,62000.000000,2500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
62,3,62000.000000,3500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
62,4,62000.000000,4500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
62,5,62000.000000,5500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
62,6,62000.000000,6500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
62,7,62000.000000,7500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
62,8,62000.000000,8500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
62,9,62000.000000,9500.000000,38.000000,38.000000,-1.000000,0.000000,1.000000,0.000000
63,0,63000.000000,500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
63,1,63000.000000,1500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
63,2,63000.000000,2500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
63,3,63000.000000,3500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
63,4,63000.000000,4500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
63,5,63000.000000,5500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
63,6,63000.000000,6500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
63,7,63000.000000,7500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
63,8,63000.000000,8500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
63,9,63000.000000,9500.000000,37.000000,37.000000,-1.000000,0.000000,1.000000,0.000000
64,0,64000.000000,500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
64,1,64000.000000,1500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
64,2,64000.000000,2500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
64,3,64000.000000,3500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
64,4,64000.000000,4500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
64,5,64000.000000,5500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
64,6,64000.000000,6500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
64,7,64000.000000,7500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
64,8,64000.000000,8500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
64,9,64000.000000,9500.000000,36.000000,36.000000,-1.000000,0.000000,1.000000,0.000000
65,0,65000.000000,500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
65,1,65000.000000,1500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
65,2,65000.000000,2500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
65,3,65000.000000,3500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
65,4,65000.000000,4500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
65,5,65000.000000,5500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
65,6,65000.000000,6500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
65,7,65000.000000,7500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
65,8,65000.000000,8500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
65,9,65000.000000,9500.000000,35.000000,35.000000,-1.000000,0.000000,1.000000,0.000000
66,0,66000.000000,500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
66,1,66000.000000,1500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
66,2,66000.000000,2500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
66,3,66000.000000,3500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
66,4,66000.000000,4500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
66,5,66000.000000,5500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
66,6,66000.000000,6500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
66,7,66000.000000,7500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
66,8,66000.000000,8500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
66,9,66000.000000,9500.000000,34.000000,34.000000,-1.000000,0.000000,1.000000,0.000000
67,0,67000.000000,500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
67,1,67000.000000,1500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
67,2,67000.000000,2500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
67,3,67000.000000,3500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
67,4,67000.000000,4500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
67,5,67000.000000,5500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
67,6,67000.000000,6500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
67,7,67000.000000,7500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
67,8,67000.000000,8500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
67,9,67000.000000,9500.000000,33.000000,33.000000,-1.000000,0.000000,1.000000,0.000000
68,0,68000.000000,500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
68,1,68000.000000,1500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
68,2,68000.000000,2500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
68,3,68000.000000,3500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
68,4,68000.000000,4500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
68,5,68000.000000,5500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
68,6,68000.000000,6500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
68,7,68000.000000,7500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
68,8,68000.000000,8500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
68,9,68000.000000,9500.000000,32.000000,32.000000,-1.000000,0.000000,1.000000,0.000000
69,0,69000.000000,500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
69,1,69000.000000,1500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
69,2,69000.000000,2500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
69,3,69000.000000,3500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
69,4,69000.000000,4500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
69,5,69000.000000,5500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
69,6,69000.000000,6500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
69,7,69000.000000,7500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
69,8,69000.000000,8500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
69,9,69000.000000,9500.000000,31.000000,31.000000,-1.000000,0.000000,0.999999,0.000011
70,0,70000.000000,500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
70,1,70000.000000,1500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
70,2,70000.000000,2500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
70,3,70000.000000,3500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
70,4,70000.000000,4500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
70,5,70000.000000,5500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
70,6,70000.000000,6500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
70,7,70000.000000,7500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
70,8,70000.000000,8500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
70,9,70000.000000,9500.000000,30.000000,30.000000,-1.000000,0.000000,0.999999,0.000011
71,0,71000.000000,500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
71,1,71000.000000,1500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
71,2,71000.000000,2500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
71,3,71000.000000,3500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
71,4,71000.000000,4500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
71,5,71000.000000,5500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
71,6,71000.000000,6500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
71,7,71000.000000,7500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
71,8,71000.000000,8500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
71,9,71000.000000,9500.000000,29.000000,29.000000,-1.000000,0.000000,0.999999,0.000011
72,0,72000.000000,500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
72,1,72000.000000,1500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
72,2,72000.000000,2500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
72,3,72000.000000,3500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
72,4,72000.000000,4500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
72,5,72000.000000,5500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
72,6,72000.000000,6500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
72,7,72000.000000,7500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
72,8,72000.000000,8500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
72,9,72000.000000,9500.000000,28.000000,28.000000,-1.000000,0.000000,0.999999,0.000011
73,0,73000.000000,500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
73,1,73000.000000,1500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
73,2,73000.000000,2500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
73,3,73000.000000,3500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
73,4,73000.000000,4500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
73,5,73000.000000,5500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
73,6,73000.000000,6500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
73,7,73000.000000,7500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
73,8,73000.000000,8500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
73,9,73000.000000,9500.000000,27.000000,27.000000,-1.000000,0.000000,0.999999,0.000011
74,0,74000.000000,500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
74,1,74000.000000,1500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
74,2,74000.000000,2500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
74,3,74000.000000,3500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
74,4,74000.000000,4500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
74,5,74000.000000,5500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
74,6,74000.000000,6500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
74,7,74000.000000,7500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
74,8,74000.000000,8500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
74,9,74000.000000,9500.000000,26.000000,26.000000,-1.000000,0.000000,0.999999,0.000011
75,0,75000.000000,500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
75,1,75000.000000,1500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
75,2,75000.000000,2500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
75,3,75000.000000,3500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
75,4,75000.000000,4500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
75,5,75000.000000,5500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
75,6,75000.000000,6500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
75,7,75000.000000,7500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
75,8,75000.000000,8500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
75,9,75000.000000,9500.000000,25.000000,25.000000,-1.000000,0.000000,0.999999,0.000011
76,0,76000.000000,500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
76,1,76000.000000,1500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
76,2,76000.000000,2500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
76,3,76000.000000,3500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
76,4,76000.000000,4500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
76,5,76000.000000,5500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
76,6,76000.000000,6500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
76,7,76000.000000,7500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
76,8,76000.000000,8500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
76,9,76000.000000,9500.000000,24.000000,24.000000,-1.000000,0.000000,0.999999,0.000011
77,0,77000.000000,500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
77,1,77000.000000,1500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
77,2,77000.000000,2500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
77,3,77000.000000,3500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
77,4,77000.000000,4500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
77,5,77000.000000,5500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
77,6,77000.000000,6500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
77,7,77000.000000,7500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
77,8,77000.000000,8500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
77,9,77000.000000,9500.000000,23.000000,23.000000,-1.000000,0.000000,0.999999,0.000011
78,0,78000.000000,500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
78,1,78000.000000,1500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
78,2,78000.000000,2500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
78,3,78000.000000,3500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
78,4,78000.000000,4500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
78,5,78000.000000,5500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
78,6,78000.000000,6500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
78,7,78000.000000,7500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
78,8,78000.000000,8500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
78,9,78000.000000,9500.000000,22.000000,22.000000,-1.000000,0.000000,0.999999,0.000011
79,0,79000.000000,500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
79,1,79000.000000,1500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
79,2,79000.000000,2500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
79,3,79000.000000,3500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
79,4,79000.000000,4500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
79,5,79000.000000,5500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
79,6,79000.000000,6500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
79,7,79000.000000,7500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
79,8,79000.000000,8500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
79,9,79000.000000,9500.000000,21.000000,21.000000,-1.000000,0.000000,0.999999,0.000011
80,0,80000.000000,500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
80,1,80000.000000,1500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
80,2,80000.000000,2500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
80,3,80000.000000,3500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
80,4,80000.000000,4500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
80,5,80000.000000,5500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
80,6,80000.000000,6500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
80,7,80000.000000,7500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
80,8,80000.000000,8500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
80,9,80000.000000,9500.000000,20.000000,20.000000,-1.000000,0.000000,0.999999,0.000011
81,0,81000.000000,500.000000,19.000000,19.000000,-1.000000,0.000000,0.999999,0.000011
81,1,81000.000000,1500.000000,19.000000,19.000000,-1.000000,0.000000,0.999999,0.000011
81,2,81000.000000,2500.000000,19.000000,19.000000,-1.000000,0.000000,0.999999,0.000011
81,3,81000.000000,3500.000000,19.000000,19.000000,-1.000000,0.000000,0.999999,0.000011
81,4,81000.000000,4500.000000,19.000000,19.000000,-1.000000,0.000000,0.999999,0.000011
81,5,81000.000000,5500.000000,19.000000,19.000000,-1.000000,0.000000,0.999999,0.000011
81,6,81000.000000,6500.000000,19.000000,19.000000,-1.000000,0.000000,0.999999,0.000011
81,7,81000.000000,7500.000000,19.000000,19.000000,-1.000000,0.000000,0.999999,0.000011
