X,Y,i,j,WL
13500.000000,3500.000000,13,3,89.527893
13500.000000,4500.000000,13,4,89.527893
13500.000000,5500.000000,13,5,89.527901
13500.000000,6500.000000,13,6,89.527893
13500.000000,7500.000000,13,7,89.527893
13500.000000,8500.000000,13,8,89.527893
13500.000000,9500.000000,13,9,89.527893
14500.000000,500.000000,14,0,88.527893
14500.000000,1500.000000,14,1,88.527893
14500.000000,2500.000000,14,2,88.527893
14500.000000,3500.000000,14,3,88.527893
14500.000000,4500.000000,14,4,88.527893
14500.000000,5500.000000,14,5,88.527901
14500.000000,6500.000000,14,6,88.527893
14500.000000,7500.000000,14,7,88.527893
14500.000000,8500.000000,14,8,88.527893
14500.000000,9500.000000,14,9,88.527893
15500.000000,500.000000,15,0,87.527908
15500.000000,1500.000000,15,1,87.527916
15500.000000,2500.000000,15,2,87.527893
15500.000000,3500.000000,15,3,87.527893
15500.000000,4500.000000,15,4,87.527893
15500.000000,5500.000000,15,5,87.527893
15500.000000,6500.000000,15,6,87.527893
15500.000000,7500.000000,15,7,87.527893
15500.000000,8500.000000,15,8,87.527908
15500.000000,9500.000000,15,9,87.527901
16500.000000,500.000000,16,0,86.527946
16500.000000,1500.000000,16,1,86.527946
16500.000000,2500.000000,16,2,86.527901
16500.000000,3500.000000,16,3,86.527893
16500.000000,4500.000000,16,4,86.527893
16500.000000,5500.000000,16,5,86.527901
16500.000000,6500.000000,16,6,86.527893
16500.000000,7500.000000,16,7,86.527908
16500.000000,8500.000000,16,8,86.527939
16500.000000,9500.000000,16,9,86.527924
17500.000000,500.000000,17,0,85.527992
17500.000000,1500.000000,17,1,85.527985
17500.000000,2500.000000,17,2,85.527908
17500.000000,3500.000000,17,3,85.527908
17500.000000,4500.000000,17,4,85.527901
17500.000000,5500.000000,17,5,85.527908
17500.000000,6500.000000,17,6,85.527901
17500.000000,7500.000000,17,7,85.527946
17500.000000,8500.000000,17,8,85.527969
17500.000000,9500.000000,17,9,85.527939
18500.000000,500.000000,18,0,84.528030
18500.000000,1500.000000,18,1,84.528030
18500.000000,2500.000000,18,2,84.527931
18500.000000,3500.000000,18,3,84.527939
18500.000000,4500.000000,18,4,84.527908
18500.000000,5500.000000,18,5,84.527931
18500.000000,6500.000000,18,6,84.527908
18500.000000,7500.000000,18,7,84.527985
18500.000000,8500.000000,18,8,84.528000
18500.000000,9500.000000,18,9,84.527969
19500.000000,500.000000,19,0,83.528084
19500.000000,1500.000000,19,1,83.528091
19500.000000,2500.000000,19,2,83.527954
19500.000000,3500.000000,19,3,83.527954
19500.000000,4500.000000,19,4,83.527931
19500.000000,5500.000000,19,5,83.527962
19500.000000,6500.000000,19,6,83.527924
19500.000000,7500.000000,19,7,83.528046
19500.000000,8500.000000,19,8,83.528069
19500.000000,9500.000000,19,9,83.528015
20500.000000,500.000000,20,0,82.528114
20500.000000,1500.000000,20,1,82.528145
20500.000000,2500.000000,20,2,82.527985
20500.000000,3500.000000,20,3,82.528000
20500.000000,4500.000000,20,4,82.527962
20500.000000,5500.000000,20,5,82.527992
20500.000000,6500.000000,20,6,82.527946
20500.000000,7500.000000,20,7,82.528122
20500.000000,8500.000000,20,8,82.528145
20500.000000,9500.000000,20,9,82.528069
21500.000000,500.000000,21,0,81.528099
21500.000000,1500.000000,21,1,81.528145
21500.000000,2500.000000,21,2,81.528030
21500.000000,3500.000000,21,3,81.528046
21500.000000,4500.000000,21,4,81.527985
21500.000000,5500.000000,21,5,81.528008
21500.000000,6500.000000,21,6,81.527977
21500.000000,7500.000000,21,7,81.528183
21500.000000,8500.000000,21,8,81.528221
21500.000000,9500.000000,21,9,81.528107
22500.000000,500.000000,22,0,80.528130
22500.000000,1500.000000,22,1,80.528160
22500.000000,2500.000000,22,2,80.528076
22500.000000,3500.000000,22,3,80.528099
22500.000000,4500.000000,22,4,80.528015
22500.000000,5500.000000,22,5,80.528023
22500.000000,6500.000000,22,6,80.528023
22500.000000,7500.000000,22,7,80.528244
22500.000000,8500.000000,22,8,80.528290
22500.000000,9500.000000,22,9,80.528145
23500.000000,500.000000,23,0,79.528183
23500.000000,1500.000000,23,1,79.528214
23500.000000,2500.000000,23,2,79.528114
23500.000000,3500.000000,23,3,79.528168
23500.000000,4500.000000,23,4,79.528061
23500.000000,5500.000000,23,5,79.528008
23500.000000,6500.000000,23,6,79.528061
23500.000000,7500.000000,23,7,79.528275
23500.000000,8500.000000,23,8,79.528320
23500.000000,9500.000000,23,9,79.528191
24500.000000,500.000000,24,0,78.528252
24500.000000,1500.000000,24,1,78.528267
24500.000000,2500.000000,24,2,78.528198
24500.000000,3500.000000,24,3,78.528214
24500.000000,4500.000000,24,4,78.528084
24500.000000,5500.000000,24,5,78.528015
24500.000000,6500.000000,24,6,78.528107
24500.000000,7500.000000,24,7,78.528221
24500.000000,8500.000000,24,8,78.528313
24500.000000,9500.000000,24,9,78.528282
25500.000000,500.000000,25,0,77.528366
25500.000000,1500.000000,25,1,77.528358
25500.000000,2500.000000,25,2,77.528290
25500.000000,3500.000000,25,3,77.528236
25500.000000,4500.000000,25,4,77.528053
25500.000000,5500.000000,25,5,77.528038
25500.000000,6500.000000,25,6,77.528175
25500.000000,7500.000000,25,7,77.528290
25500.000000,8500.000000,25,8,77.528336
