i,j,X,Y,Val,Dir
82,3,82000.000000,3500.000000,224.806534,90.000000
82,4,82000.000000,4500.000000,224.806534,90.000000
82,5,82000.000000,5500.000000,224.806534,90.000000
82,6,82000.000000,6500.000000,224.806534,90.000000
82,7,82000.000000,7500.000000,224.806534,90.000000
82,8,82000.000000,8500.000000,224.806534,90.000000
82,9,82000.000000,9500.000000,224.806534,90.000000
83,0,83000.000000,500.000000,232.480011,90.000000
83,1,83000.000000,1500.000000,232.480011,90.000000
83,2,83000.000000,2500.000000,232.480011,90.000000
83,3,83000.000000,3500.000000,232.480011,90.000000
83,4,83000.000000,4500.000000,232.480011,90.000000
83,5,83000.000000,5500.000000,232.480011,90.000000
83,6,83000.000000,6500.000000,232.480011,90.000000
83,7,83000.000000,7500.000000,232.480011,90.000000
83,8,83000.000000,8500.000000,232.480011,90.000000
83,9,83000.000000,9500.000000,232.480011,90.000000
84,0,84000.000000,500.000000,251.708267,90.000000
84,1,84000.000000,1500.000000,251.708267,90.000000
84,2,84000.000000,2500.000000,251.708267,90.000000
84,3,84000.000000,3500.000000,251.708267,90.000000
84,4,84000.000000,4500.000000,251.708267,90.000000
84,5,84000.000000,5500.000000,251.708267,90.000000
84,6,84000.000000,6500.000000,251.708267,90.000000
84,7,84000.000000,7500.000000,251.708267,90.000000
84,8,84000.000000,8500.000000,251.708267,90.000000
84,9,84000.000000,9500.000000,251.708267,90.000000
85,0,85000.000000,500.000000,234.073212,90.000000
85,1,85000.000000,1500.000000,234.073212,90.000000
85,2,85000.000000,2500.000000,234.073212,90.000000
85,3,85000.000000,3500.000000,234.073212,90.000000
85,4,85000.000000,4500.000000,234.073212,90.000000
85,5,85000.000000,5500.000000,234.073212,90.000000
85,6,85000.000000,6500.000000,234.073212,90.000000
85,7,85000.000000,7500.000000,234.073212,90.000000
85,8,85000.000000,8500.000000,234.073212,90.000000
85,9,85000.000000,9500.000000,234.073212,90.000000
86,0,86000.000000,500.000000,233.501022,90.000000
86,1,86000.000000,1500.000000,233.501022,90.000000
86,2,86000.000000,2500.000000,233.501022,90.000000
86,3,86000.000000,3500.000000,233.501022,90.000000
86,4,86000.000000,4500.000000,233.501022,90.000000
86,5,86000.000000,5500.000000,233.501022,90.000000
86,6,86000.000000,6500.000000,233.501022,90.000000
86,7,86000.000000,7500.000000,233.501022,90.000000
86,8,86000.000000,8500.000000,233.501022,90.000000
86,9,86000.000000,9500.000000,233.501022,90.000000
87,0,87000.000000,500.000000,234.271149,90.000000
87,1,87000.000000,1500.000000,234.271149,90.000000
87,2,87000.000000,2500.000000,234.271149,90.000000
87,3,87000.000000,3500.000000,234.271149,90.000000
87,4,87000.000000,4500.000000,234.271149,90.000000
87,5,87000.000000,5500.000000,234.271149,90.000000
87,6,87000.000000,6500.000000,234.271149,90.000000
87,7,87000.000000,7500.000000,234.271149,90.000000
87,8,87000.000000,8500.000000,234.271149,90.000000
87,9,87000.000000,9500.000000,234.271149,90.000000
88,0,88000.000000,500.000000,217.589417,90.000000
88,1,88000.000000,1500.000000,217.589417,90.000000
88,2,88000.000000,2500.000000,217.589417,90.000000
88,3,88000.000000,3500.000000,217.589417,90.000000
88,4,88000.000000,4500.000000,217.589417,90.000000
88,5,88000.000000,5500.000000,217.589417,90.000000
88,6,88000.000000,6500.000000,217.589417,90.000000
88,7,88000.000000,7500.000000,217.589417,90.000000
88,8,88000.000000,8500.000000,217.589417,90.000000
88,9,88000.000000,9500.000000,217.589417,90.000000
89,0,89000.000000,500.000000,65.807274,90.000000
89,1,89000.000000,1500.000000,65.807274,90.000000
89,2,89000.000000,2500.000000,65.807274,90.000000
89,3,89000.000000,3500.000000,65.807274,90.000000
89,4,89000.000000,4500.000000,65.807274,90.000000
89,5,89000.000000,5500.000000,65.807274,90.000000
89,6,89000.000000,6500.000000,65.807274,90.000000
89,7,89000.000000,7500.000000,65.807274,90.000000
89,8,89000.000000,8500.000000,65.807274,90.000000
89,9,89000.000000,9500.000000,65.807274,90.000000
90,0,90000.000000,500.000000,46.036243,90.000000
90,1,90000.000000,1500.000000,46.036243,90.000000
90,2,90000.000000,2500.000000,46.036243,90.000000
90,3,90000.000000,3500.000000,46.036243,90.000000
90,4,90000.000000,4500.000000,46.036243,90.000000
90,5,90000.000000,5500.000000,46.036243,90.000000
90,6,90000.000000,6500.000000,46.036243,90.000000
90,7,90000.000000,7500.000000,46.036243,90.000000
90,8,90000.000000,8500.000000,46.036243,90.000000
90,9,90000.000000,9500.000000,46.036243,90.000000
91,0,91000.000000,500.000000,136.700989,90.000000
91,1,91000.000000,1500.000000,136.700989,90.000000
91,2,91000.000000,2500.000000,136.700989,90.000000
91,3,91000.000000,3500.000000,136.700989,90.000000
91,4,91000.000000,4500.000000,136.700989,90.000000
91,5,91000.000000,5500.000000,136.700989,90.000000
91,6,91000.000000,6500.000000,136.700989,90.000000
91,7,91000.000000,7500.000000,136.700989,90.000000
91,8,91000.000000,8500.000000,136.700989,90.000000
91,9,91000.000000,9500.000000,136.700989,90.000000
92,0,92000.000000,500.000000,182.327255,90.000000
92,1,92000.000000,1500.000000,182.327255,90.000000
92,2,92000.000000,2500.000000,182.327255,90.000000
92,3,92000.000000,3500.000000,182.327255,90.000000
92,4,92000.000000,4500.000000,182.327255,90.000000
92,5,92000.000000,5500.000000,182.327255,90.000000
92,6,92000.000000,6500.000000,182.327255,90.000000
92,7,92000.000000,7500.000000,182.327255,90.000000
92,8,92000.000000,8500.000000,182.327255,90.000000
92,9,92000.000000,9500.000000,182.327255,90.000000
93,0,93000.000000,500.000000,211.374329,90.000000
93,1,93000.000000,1500.000000,211.374329,90.000000
93,2,93000.000000,2500.000000,211.374329,90.000000
93,3,93000.000000,3500.000000,211.374329,90.000000
93,4,93000.000000,4500.000000,211.374329,90.000000
93,5,93000.000000,5500.000000,211.374329,90.000000
93,6,93000.000000,6500.000000,211.374329,90.000000
93,7,93000.000000,7500.000000,211.374329,90.000000
93,8,93000.000000,8500.000000,211.374329,90.000000
93,9,93000.000000,9500.000000,211.374329,90.000000
94,0,94000.000000,500.000000,208.491425,90.000000
94,1,94000.000000,1500.000000,208.491425,90.000000
94,2,94000.000000,2500.000000,208.491425,90.000000
94,3,94000.000000,3500.000000,208.491425,90.000000
94,4,94000.000000,4500.000000,208.491425,90.000000
94,5,94000.000000,5500.000000,208.491425,90.000000
94,6,94000.000000,6500.000000,208.491425,90.000000
94,7,94000.000000,7500.000000,208.491425,90.000000
94,8,94000.000000,8500.000000,208.491425,90.000000
94,9,94000.000000,9500.000000,208.491425,90.000000
95,0,95000.000000,500.000000,205.329910,90.000000
95,1,95000.000000,1500.000000,205.329910,90.000000
95,2,95000.000000,2500.000000,205.329910,90.000000
95,3,95000.000000,3500.000000,205.329910,90.000000
95,4,95000.000000,4500.000000,205.329910,90.000000
95,5,95000.000000,5500.000000,205.329910,90.000000
95,6,95000.000000,6500.000000,205.329910,90.000000
95,7,95000.000000,7500.000000,205.329910,90.000000
95,8,95000.000000,8500.000000,205.329910,90.000000
95,9,95000.000000,9500.000000,205.329910,90.000000
96,0,96000.000000,500.000000,198.438309,90.000000
96,1,96000.000000,1500.000000,198.438309,90.000000
96,2,96000.000000,2500.000000,198.438309,90.000000
96,3,96000.000000,3500.000000,198.438309,90.000000
96,4,96000.000000,4500.000000,198.438309,90.000000
96,5,96000.000000,5500.000000,198.438309,90.000000
96,6,96000.000000,6500.000000,198.438309,90.000000
96,7,96000.000000,7500.000000,198.438309,90.000000
96,8,96000.000000,8500.000000,198.438309,90.000000
96,9,96000.000000,9500.000000,198.438309,90.000000
97,0,97000.000000,500.000000,88.369942,90.000000
97,1,97000.000000,1500.000000,88.369942,90.000000
97,2,97000.000000,2500.000000,88.369942,90.000000
97,3,97000.000000,3500.000000,88.369942,90.000000
97,4,97000.000000,4500.000000,88.369942,90.000000
97,5,97000.000000,5500.000000,88.369942,90.000000
97,6,97000.000000,6500.000000,88.369942,90.000000
97,7,97000.000000,7500.000000,88.369942,90.000000
97,8,97000.000000,8500.000000,88.369942,90.000000
97,9,97000.000000,9500.000000,88.369942,90.000000
98,0,98000.000000,500.000000,56.921780,90.000000
98,1,98000.000000,1500.000000,56.921780,90.000000
98,2,98000.000000,2500.000000,56.921780,90.000000
98,3,98000.000000,3500.000000,56.921780,90.000000
98,4,98000.000000,4500.000000,56.921780,90.000000
98,5,98000.000000,5500.000000,56.921780,90.000000
98,6,98000.000000,6500.000000,56.921780,90.000000
98,7,98000.000000,7500.000000,56.921780,90.000000
98,8,98000.000000,8500.000000,56.921780,90.000000
98,9,98000.000000,9500.000000,56.921780,90.000000
99,0,99000.000000,500.000000,35.836628,90.000000
99,1,99000.000000,1500.000000,35.836628,90.000000
99,2,99000.000000,2500.000000,35.836628,90.000000
99,3,99000.000000,3500.000000,35.836628,90.000000
99,4,99000.000000,4500.000000,35.836628,90.000000
99,5,99000.000000,5500.000000,35.836628,90.000000
99,6,99000.000000,6500.000000,35.836628,90.000000
99,7,99000.000000,7500.000000,35.836628,90.000000
99,8,99000.000000,8500.000000,35.836628,90.000000
99,9,99000.000000,9500.000000,35.836628,90.000000
