X,Y,i,j,WL
66500.000000,8500.000000,66,8,33.099796
66500.000000,9500.000000,66,9,33.099796
67500.000000,500.000000,67,0,32.933567
67500.000000,1500.000000,67,1,32.933567
67500.000000,2500.000000,67,2,32.933567
67500.000000,3500.000000,67,3,32.933567
67500.000000,4500.000000,67,4,32.933567
67500.000000,5500.000000,67,5,32.933567
67500.000000,6500.000000,67,6,32.933567
67500.000000,7500.000000,67,7,32.933567
67500.000000,8500.000000,67,8,32.933567
67500.000000,9500.000000,67,9,32.933567
68500.000000,500.000000,68,0,31.068266
68500.000000,1500.000000,68,1,31.068266
68500.000000,2500.000000,68,2,31.068266
68500.000000,3500.000000,68,3,31.068266
68500.000000,4500.000000,68,4,31.068266
68500.000000,5500.000000,68,5,31.068266
68500.000000,6500.000000,68,6,31.068266
68500.000000,7500.000000,68,7,31.068266
68500.000000,8500.000000,68,8,31.068266
68500.000000,9500.000000,68,9,31.068266
69500.000000,500.000000,69,0,30.099880
69500.000000,1500.000000,69,1,30.099880
69500.000000,2500.000000,69,2,30.099880
69500.000000,3500.000000,69,3,30.099880
69500.000000,4500.000000,69,4,30.099880
69500.000000,5500.000000,69,5,30.099880
69500.000000,6500.000000,69,6,30.099880
69500.000000,7500.000000,69,7,30.099880
69500.000000,8500.000000,69,8,30.099880
69500.000000,9500.000000,69,9,30.099880
70500.000000,500.000000,70,0,29.067215
70500.000000,1500.000000,70,1,29.067215
70500.000000,2500.000000,70,2,29.067215
70500.000000,3500.000000,70,3,29.067215
70500.000000,4500.000000,70,4,29.067215
70500.000000,5500.000000,70,5,29.067215
70500.000000,6500.000000,70,6,29.067215
70500.000000,7500.000000,70,7,29.067215
70500.000000,8500.000000,70,8,29.067215
70500.000000,9500.000000,70,9,29.067215
71500.000000,500.000000,71,0,28.099876
71500.000000,1500.000000,71,1,28.099876
71500.000000,2500.000000,71,2,28.099876
71500.000000,3500.000000,71,3,28.099876
71500.000000,4500.000000,71,4,28.099876
71500.000000,5500.000000,71,5,28.099876
71500.000000,6500.000000,71,6,28.099876
71500.000000,7500.000000,71,7,28.099876
71500.000000,8500.000000,71,8,28.099876
71500.000000,9500.000000,71,9,28.099876
72500.000000,500.000000,72,0,27.099979
72500.000000,1500.000000,72,1,27.099979
72500.000000,2500.000000,72,2,27.099979
72500.000000,3500.000000,72,3,27.099979
72500.000000,4500.000000,72,4,27.099979
72500.000000,5500.000000,72,5,27.099979
72500.000000,6500.000000,72,6,27.099979
72500.000000,7500.000000,72,7,27.099979
72500.000000,8500.000000,72,8,27.099979
72500.000000,9500.000000,72,9,27.099979
73500.000000,500.000000,73,0,26.099991
73500.000000,1500.000000,73,1,26.099991
73500.000000,2500.000000,73,2,26.099991
73500.000000,3500.000000,73,3,26.099991
73500.000000,4500.000000,73,4,26.099991
73500.000000,5500.000000,73,5,26.099991
73500.000000,6500.000000,73,6,26.099991
73500.000000,7500.000000,73,7,26.099991
73500.000000,8500.000000,73,8,26.099991
73500.000000,9500.000000,73,9,26.099991
74500.000000,500.000000,74,0,25.099997
74500.000000,1500.000000,74,1,25.099997
74500.000000,2500.000000,74,2,25.099997
74500.000000,3500.000000,74,3,25.099997
74500.000000,4500.000000,74,4,25.099997
74500.000000,5500.000000,74,5,25.099997
74500.000000,6500.000000,74,6,25.099997
74500.000000,7500.000000,74,7,25.099997
74500.000000,8500.000000,74,8,25.099997
74500.000000,9500.000000,74,9,25.099997
75500.000000,500.000000,75,0,24.099977
75500.000000,1500.000000,75,1,24.099977
75500.000000,2500.000000,75,2,24.099977
75500.000000,3500.000000,75,3,24.099977
75500.000000,4500.000000,75,4,24.099977
75500.000000,5500.000000,75,5,24.099977
75500.000000,6500.000000,75,6,24.099977
75500.000000,7500.000000,75,7,24.099977
75500.000000,8500.000000,75,8,24.099977
75500.000000,9500.000000,75,9,24.099977
76500.000000,500.000000,76,0,23.099951
76500.000000,1500.000000,76,1,23.099951
76500.000000,2500.000000,76,2,23.099951
76500.000000,3500.000000,76,3,23.099951
76500.000000,4500.000000,76,4,23.099951
76500.000000,5500.000000,76,5,23.099951
76500.000000,6500.000000,76,6,23.099951
76500.000000,7500.000000,76,7,23.099951
76500.000000,8500.000000,76,8,23.099951
76500.000000,9500.000000,76,9,23.099951
77500.000000,500.000000,77,0,22.099943
77500.000000,1500.000000,77,1,22.099943
77500.000000,2500.000000,77,2,22.099943
77500.000000,3500.000000,77,3,22.099943
77500.000000,4500.000000,77,4,22.099943
77500.000000,5500.000000,77,5,22.099943
77500.000000,6500.000000,77,6,22.099943
77500.000000,7500.000000,77,7,22.099943
77500.000000,8500.000000,77,8,22.099943
77500.000000,9500.000000,77,9,22.099943
78500.000000,500.000000,78,0,21.066269
78500.000000,1500.000000,78,1,21.066269
78500.000000,2500.000000,78,2,21.066269
78500.000000,3500.000000,78,3,21.066269
78500.000000,4500.000000,78,4,21.066269
78500.000000,5500.000000,78,5,21.066269
78500.000000,6500.000000,78,6,21.066269
78500.000000,7500.000000,78,7,21.066269
78500.000000,8500.000000,78,8,21.066269
78500.000000,9500.000000,78,9,21.066269
79500.000000,500.000000,79,0,20.066336
79500.000000,1500.000000,79,1,20.066336
79500.000000,2500.000000,79,2,20.066336
79500.000000,3500.000000,79,3,20.066336
79500.000000,4500.000000,79,4,20.066336
79500.000000,5500.000000,79,5,20.066336
79500.000000,6500.000000,79,6,20.066336
79500.000000,7500.000000,79,7,20.066336
79500.000000,8500.000000,79,8,20.066336
79500.000000,9500.000000,79,9,20.066336
80500.000000,500.000000,80,0,19.066488
80500.000000,1500.000000,80,1,19.066488
80500.000000,2500.000000,80,2,19.066488
80500.000000,3500.000000,80,3,19.066488
80500.000000,4500.000000,80,4,19.066488
80500.000000,5500.000000,80,5,19.066488
80500.000000,6500.000000,80,6,19.066488
80500.000000,7500.000000,80,7,19.066488
80500.000000,8500.000000,80,8,19.066488
80500.000000,9500.000000,80,9,19.066488
81500.000000,500.000000,81,0,18.066746
81500.000000,1500.000000,81,1,18.066746
81500.000000,2500.000000,81,2,18.066746
81500.000000,3500.000000,81,3,18.066746
81500.000000,4500.000000,81,4,18.066746
81500.000000,5500.000000,81,5,18.066746
81500.000000,6500.000000,81,6,18.066746
81500.000000,7500.000000,81,7,18.066746
81500.000000,8500.000000,81,8,18.066746
81500.000000,9500.000000,81,9,18.066746
82500.000000,500.000000,82,0,17.067118
82500.000000,1500.000000,82,1,17.067118
82500.000000,2500.000000,82,2,17.067118
82500.000000,3500.000000,82,3,17.067118
82500.000000,4500.000000,82,4,17.067118
82500.000000,5500.000000,82,5,17.067118
82500.000000,6500.000000,82,6,17.067118
82500.000000,7500.000000,82,7,17.067118
82500.000000,8500.000000,82,8,17.067118
82500.000000,9500.000000,82,9,17.067118
83500.000000,500.000000,83,0,16.067614
83500.000000,1500.000000,83,1,16.067614
83500.000000,2500.000000,83,2,16.067614
83500.000000,3500.000000,83,3,16.067614
83500.000000,4500.000000,83,4,16.067614
83500.000000,5500.000000,83,5,16.067614
83500.000000,6500.000000,83,6,16.067614
83500.000000,7500.000000,83,7,16.067614
83500.000000,8500.000000,83,8,16.067614
83500.000000,9500.000000,83,9,16.067614
84500.000000,500.000000,84,0,15.068238
84500.000000,1500.000000,84,1,15.068238
84500.000000,2500.000000,84,2,15.068238
84500.000000,3500.000000,84,3,15.068238
84500.000000,4500.000000,84,4,15.068238
84500.000000,5500.000000,84,5,15.068238
84500.000000,6500.000000,84,6,15.068238
84500.000000,7500.000000,84,7,15.068238
84500.000000,8500.000000,84,8,15.068238
84500.000000,9500.000000,84,9,15.068238
85500.000000,500.000000,85,0,14.069116
85500.000000,1500.000000,85,1,14.069116
85500.000000,2500.000000,85,2,14.069116
85500.000000,3500.000000,85,3,14.069116
85500.000000,4500.000000,85,4,14.069116
85500.000000,5500.000000,85,5,14.069116
85500.000000,6500.000000,85,6,14.069116
85500.000000,7500.000000,85,7,14.069116
85500.000000,8500.000000,85,8,14.069116
85500.000000,9500.000000,85,9,14.069116
86500.000000,500.000000,86,0,13.071746
86500.000000,1500.000000,86,1,13.071746
86500.000000,2500.000000,86,2,13.071746
86500.000000,3500.000000,86,3,13.071746
86500.000000,4500.000000,86,4,13.071746
86500.000000,5500.000000,86,5,13.071746
86500.000000,6500.000000,86,6,13.071746
86500.000000,7500.000000,86,7,13.071746
86500.000000,8500.000000,86,8,13.071746
86500.000000,9500.000000,86,9,13.071746
87500.000000,500.000000,87,0,12.091064
87500.000000,1500.000000,87,1,12.091064
87500.000000,2500.000000,87,2,12.091064
87500.000000,3500.000000,87,3,12.091064
87500.000000,4500.000000,87,4,12.091064
87500.000000,5500.000000,87,5,12.091064
87500.000000,6500.000000,87,6,12.091064
87500.000000,7500.000000,87,7,12.091064
87500.000000,8500.000000,87,8,12.091064
87500.000000,9500.000000,87,9,12.091064
88500.000000,500.000000,88,0,11.099833
88500.000000,1500.000000,88,1,11.099833
88500.000000,2500.000000,88,2,11.099833
88500.000000,3500.000000,88,3,11.099833
88500.000000,4500.000000,88,4,11.099833
88500.000000,5500.000000,88,5,11.099833
88500.000000,6500.000000,88,6,11.099833
88500.000000,7500.000000,88,7,11.099833
88500.000000,8500.000000,88,8,11.099833
88500.000000,9500.000000,88,9,11.099833
89500.000000,500.000000,89,0,10.945875
89500.000000,1500.000000,89,1,10.945875
89500.000000,2500.000000,89,2,10.945875
89500.000000,3500.000000,89,3,10.945875
89500.000000,4500.000000,89,4,10.945875
89500.000000,5500.000000,89,5,10.945875
89500.000000,6500.000000,89,6,10.945875
89500.000000,7500.000000,89,7,10.945875
89500.000000,8500.000000,89,8,10.945875
89500.000000,9500.000000,89,9,10.945875
90500.000000,500.000000,90,0,9.073745
90500.000000,1500.000000,90,1,9.073745
90500.000000,2500.000000,90,2,9.073745
90500.000000,3500.000000,90,3,9.073745
90500.000000,4500.000000,90,4,9.073745
90500.000000,5500.000000,90,5,9.073745
90500.000000,6500.000000,90,6,9.073745
90500.000000,7500.000000,90,7,9.073745
90500.000000,8500.000000,90,8,9.073745
90500.000000,9500.000000,90,9,9.073745
91500.000000,500.000000,91,0,8.067625
91500.000000,1500.000000,91,1,8.067625
91500.000000,2500.000000,91,2,8.067625
91500.000000,3500.000000,91,3,8.067625
91500.000000,4500.000000,91,4,8.067625
91500.000000,5500.000000,91,5,8.067625
91500.000000,6500.000000,91,6,8.067625
91500.000000,7500.000000,91,7,8.067625
91500.000000,8500.000000,91,8,8.067625
91500.000000,9500.000000,91,9,8.067625
92500.000000,500.000000,92,0,7.067685
92500.000000,1500.000000,92,1,7.067685
92500.000000,2500.000000,92,2,7.067685
92500.000000,3500.000000,92,3,7.067685
92500.000000,4500.000000,92,4,7.067685
92500.000000,5500.000000,92,5,7.067685
92500.000000,6500.000000,92,6,7.067685
92500.000000,7500.000000,92,7,7.067685
92500.000000,8500.000000,92,8,7.067685
92500.000000,9500.000000,92,9,7.067685
93500.000000,500.000000,93,0,6.067884
93500.000000,1500.000000,93,1,6.067884
93500.000000,2500.000000,93,2,6.067884
93500.000000,3500.000000,93,3,6.067884
93500.000000,4500.000000,93,4,6.067884
93500.000000,5500.000000,93,5,6.067884
93500.000000,6500.000000,93,6,6.067884
93500.000000,7500.000000,93,7,6.067884
93500.000000,8500.000000,93,8,6.067884
93500.000000,9500.000000,93,9,6.067884
94500.000000,500.000000,94,0,5.069297
94500.000000,1500.000000,94,1,5.069297
94500.000000,2500.000000,94,2,5.069297
94500.000000,3500.000000,94,3,5.069297
94500.000000,4500.000000,94,4,5.069297
94500.000000,5500.000000,94,5,5.069297
94500.000000,6500.000000,94,6,5.069297
94500.000000,7500.000000,94,7,5.069297
94500.000000,8500.000000,94,8,5.069297
94500.000000,9500.000000,94,9,5.069297
95500.000000,500.000000,95,0,4.078994
95500.000000,1500.000000,95,1,4.078994
95500.000000,2500.000000,95,2,4.078994
95500.000000,3500.000000,95,3,4.078994
95500.000000,4500.000000,95,4,4.078994
95500.000000,5500.000000,95,5,4.078994
95500.000000,6500.000000,95,6,4.078994
95500.000000,7500.000000,95,7,4.078994
95500.000000,8500.000000,95,8,4.078994
95500.000000,9500.000000,95,9,4.078994
96500.000000,500.000000,96,0,3.128901
96500.000000,1500.000000,96,1,3.128901
96500.000000,2500.000000,96,2,3.128901
96500.000000,3500.000000,96,3,3.128901
96500.000000,4500.000000,96,4,3.128901
96500.000000,5500.000000,96,5,3.128901
96500.000000,6500.000000,96,6,3.128901
96500.000000,7500.000000,96,7,3.128901
96500.000000,8500.000000,96,8,3.128901
96500.000000,9500.000000,96,9,3.128901
97500.000000,500.000000,97,0,3.116970
97500.000000,1500.000000,97,1,3.116970
97500.000000,2500.000000,97,2,3.116970
97500.000000,3500.000000,97,3,3.116970
97500.000000,4500.000000,97,4,3.116970
97500.000000,5500.000000,97,5,3.116970
97500.000000,6500.000000,97,6,3.116970
97500.000000,7500.000000,97,7,3.116970
97500.000000,8500.000000,97,8,3.116970
97500.000000,9500.000000,97,9,3.116970
98500.000000,500.000000,98,0,3.117057
98500.000000,1500.000000,98,1,3.117057
98500.000000,2500.000000,98,2,3.117057
98500.000000,3500.000000,98,3,3.117057
98500.000000,4500.000000,98,4,3.117057
98500.000000,5500.000000,98,5,3.117057
98500.000000,6500.000000,98,6,3.117057
98500.000000,7500.000000,98,7,3.117057
98500.000000,8500.000000,98,8,3.117057
98500.000000,9500.000000,98,9,3.117057
99500.000000,500.000000,99,0,3.116747
99500.000000,1500.000000,99,1,3.116747
99500.000000,2500.000000,99,2,3.116747
99500.000000,3500.000000,99,3,3.116747
99500.000000,4500.000000,99,4,3.116747
99500.000000,5500.000000,99,5,3.116747
99500.000000,6500.000000,99,6,3.116747
99500.000000,7500.000000,99,7,3.116747
99500.000000,8500.000000,99,8,3.116747
99500.000000,9500.000000,99,9,3.116747
